N,overhead,structure,method_id,method,trials,actual_N_mu,matrix_rows_mu,cols_mu,cols_var,cols_sd,c50,c95,c99,rows_mu,rows_var,rows_sd,r50,r95,r99,row_refs_mu,row_xors_mu,matrix_refs_mu,matrix_xors_mu,solve_sparse_xors_mu,solve_dense_xors_est_mu,solve_total_xors_est_mu,combined_xors_mu,build_us,greedy_us,total_us,throughput_per_s
6400,2,lt_m2_c96_fold,7,random_tie,400,6400.4925,6402.4925,62.1275,101.14624375,10.057148887731552,60,82,92,64.1275,101.14624375,10.057148887731552,62,84,94,6.129825,5.129825,39245.93,32843.4375,32416.5975,4085.2275,36501.825,69345.2625,6269.975,1504.625,7809.3,128.05245028363618
6400,2,lt_m2_c96_fold,10,raptorq_d2cc,400,6400.4925,6402.4925,56.45,98.2075,9.909969727501695,55,75,84,58.45,98.2075,9.909969727501695,57,77,86,6.129825,5.129825,39245.93,32843.4375,32774.925,3397.71,36172.635,69016.07250000001,6335.425,5062.525,11438.4,87.42481465939292
6400,2,lt_m2_c96_fold,18,rqd2_default,400,6400.4925,6402.4925,56.45,98.2075,9.909969727501695,55,75,84,58.45,98.2075,9.909969727501695,57,77,86,6.129825,5.129825,39245.93,32843.4375,32480.0275,3397.71,35877.7375,68721.175,6481.825,5149.375,11666.525,85.71532654325088
6400,2,lt_m2_c96_fold,19,rqd2_minfill,400,6400.4925,6402.4925,56.45,98.2075,9.909969727501695,55,75,84,58.45,98.2075,9.909969727501695,57,77,86,6.129825,5.129825,39245.93,32843.4375,32763.0075,3397.71,36160.7175,69004.155,5960.8,16808.9,22807.175,43.845851141143086
6400,2,lt_m2_c96_fold,29,top16_lowref,400,6400.4925,6402.4925,63.63,108.3681,10.41,62,85,92,65.63,108.3681,10.41,64,87,94,6.129825,5.129825,39245.93,32843.4375,32517.1375,4284.405,36801.5425,69644.98000000001,6370.425,2066.575,8474.925,117.99514449980384
6400,2,lt_m2_c96_fold,40,rqcc_lowref,400,6400.4925,6402.4925,56.45,98.2075,9.909969727501695,55,75,84,58.45,98.2075,9.909969727501695,57,77,86,6.129825,5.129825,39245.93,32843.4375,32774.925,3397.71,36172.635,69016.07250000001,6495.35,5407.9,11945.65,83.71248111237145
6400,2,lt_m2_c96_fold,42,rqcc_dup,400,6400.4925,6402.4925,56.45,98.2075,9.909969727501695,55,75,84,58.45,98.2075,9.909969727501695,57,77,86,6.129825,5.129825,39245.93,32843.4375,32481.5875,3397.71,35879.2975,68722.735,5807.8,18304.225,24147.925,41.41142561938552
6400,2,lt_m2_c96_fold,43,rqcc_ratio,400,6400.4925,6402.4925,56.45,98.2075,9.909969727501695,55,75,84,58.45,98.2075,9.909969727501695,57,77,86,6.129825,5.129825,39245.93,32843.4375,32717.8325,3397.71,36115.5425,68958.98000000001,6347.55,19331.1,25715.225,38.887468416084246
6400,2,lt_m2_c96_fold,75,ks_boundary_min,400,6400.4925,6402.4925,56.45,98.2075,9.909969727501695,55,75,84,58.45,98.2075,9.909969727501695,57,77,86,6.129825,5.129825,39245.93,32843.4375,32726.1125,3397.71,36123.8225,68967.26000000001,6175.875,17697.875,23910.175,41.82319870097145
6400,2,lt_m2_c96_fold,76,ks_boundary_max,400,6400.4925,6402.4925,56.45,98.2075,9.909969727501695,55,75,84,58.45,98.2075,9.909969727501695,57,77,86,6.129825,5.129825,39245.93,32843.4375,32415.9825,3397.71,35813.6925,68657.13,6195.375,18990.5,25239.475,39.620475465515824
6400,2,lt_m2_c96_fold,78,ks_lowref,400,6400.4925,6402.4925,56.45,98.2075,9.909969727501695,55,75,84,58.45,98.2075,9.909969727501695,57,77,86,6.129825,5.129825,39245.93,32843.4375,32774.9275,3397.71,36172.6375,69016.075,6145.25,17498.575,23681.425,42.227188608793604
6400,2,lt_m2_c96_fold,79,ks_random,400,6400.4925,6402.4925,56.45,98.2075,9.909969727501695,55,75,84,58.45,98.2075,9.909969727501695,57,77,86,6.129825,5.129825,39245.93,32843.4375,32621.205,3397.71,36018.915,68862.35250000001,6697.475,18580.15,25337.325,39.467465488168145
6400,2,lt_m2_c96_fold,94,hyb_lowref10,400,6400.4925,6402.4925,61.5725,103.41974375,10.169549830253057,60,81,91,63.5725,103.41974375,10.169549830253057,62,83,93,6.129825,5.129825,39245.93,32843.4375,32458.255,4017.7375,36475.9925,69319.43,6734.3,1674.4,8446.05,118.39854132997083
6400,2,lt_m2_c96_fold,99,hyb_rqbeam,400,6400.4925,6402.4925,56.6,97.355,9.866863736770666,55,75,84,58.6,97.355,9.866863736770666,57,77,86,6.129825,5.129825,39245.93,32843.4375,32759.6975,3414.115,36173.8125,69017.25,5982.9,88805.45,94837.75,10.544324385595399
6400,2,lt_m2_c128_fold,0,default,400,6400.4925,6402.4925,59.235,114.98477499999998,10.723095401981649,58,78,91,61.235,114.98477499999998,10.723095401981649,60,80,93,6.422124999999999,5.422124999999999,41117.69,34715.1975,34258.25,3742.24,38000.49,72715.6875,8465.15,1487.575,10014.575,99.85446212145797
6400,2,lt_m2_c128_fold,7,random_tie,400,6400.4925,6402.4925,59.29,116.1009,10.775012761013326,58,78,91,61.29,116.1009,10.775012761013326,60,80,93,6.422124999999999,5.422124999999999,41117.69,34715.1975,34257.63,3749.985,38007.615,72722.8125,8246.075,1703.275,9994.175,100.05828395040112
6400,2,lt_m2_c128_fold,10,raptorq_d2cc,400,6400.4925,6402.4925,53.465,110.32377500000001,10.50351250772807,52,73,84,55.465,110.32377500000001,10.50351250772807,54,75,86,6.422124999999999,5.422124999999999,41117.69,34715.1975,34640.0475,3075.76,37715.8075,72431.005,7773.575,5556.975,13373.2,74.7764185086591
6400,2,lt_m2_c128_fold,18,rqd2_default,400,6400.4925,6402.4925,53.465,110.32377500000001,10.50351250772807,52,73,84,55.465,110.32377500000001,10.50351250772807,54,75,86,6.422124999999999,5.422124999999999,41117.69,34715.1975,34325.7075,3075.76,37401.4675,72116.66500000001,7389.825,5282.525,12708.725,78.68609951037574
6400,2,lt_m2_c128_fold,19,rqd2_minfill,400,6400.4925,6402.4925,53.465,110.32377500000001,10.50351250772807,52,73,84,55.465,110.32377500000001,10.50351250772807,54,75,86,6.422124999999999,5.422124999999999,41117.69,34715.1975,34624.8825,3075.76,37700.6425,72415.84,7640.05,21396.0,29073.675,34.395376573480995
6400,2,lt_m2_c128_fold,29,top16_lowref,400,6400.4925,6402.4925,60.6575,111.21519375,10.545861451299272,59,78,90,62.6575,111.21519375,10.545861451299272,61,80,92,6.422124999999999,5.422124999999999,41117.69,34715.1975,34369.345,3911.8625,38281.2075,72996.405,8254.65,2320.8,10619.5,94.16639201468996
6400,2,lt_m2_c128_fold,40,rqcc_lowref,400,6400.4925,6402.4925,53.465,110.32377500000001,10.50351250772807,52,73,84,55.465,110.32377500000001,10.50351250772807,54,75,86,6.422124999999999,5.422124999999999,41117.69,34715.1975,34640.0475,3075.76,37715.8075,72431.005,7834.225,5634.55,13504.6,74.0488426165899
6400,2,lt_m2_c128_fold,42,rqcc_dup,400,6400.4925,6402.4925,53.465,110.32377500000001,10.50351250772807,52,73,84,55.465,110.32377500000001,10.50351250772807,54,75,86,6.422124999999999,5.422124999999999,41117.69,34715.1975,34327.2,3075.76,37402.96,72118.1575,7094.625,22263.15,29402.45,34.0107712112426
6400,2,lt_m2_c128_fold,43,rqcc_ratio,400,6400.4925,6402.4925,53.465,110.32377500000001,10.50351250772807,52,73,84,55.465,110.32377500000001,10.50351250772807,54,75,86,6.422124999999999,5.422124999999999,41117.69,34715.1975,34582.6325,3075.76,37658.3925,72373.59,7420.875,22617.15,30076.975,33.24802444394757
6400,2,lt_m2_c128_fold,75,ks_boundary_min,400,6400.4925,6402.4925,53.465,110.32377500000001,10.50351250772807,52,73,84,55.465,110.32377500000001,10.50351250772807,54,75,86,6.422124999999999,5.422124999999999,41117.69,34715.1975,34592.745,3075.76,37668.505,72383.7025,7524.375,22287.025,29850.2,33.50061306121902
6400,2,lt_m2_c128_fold,76,ks_boundary_max,400,6400.4925,6402.4925,53.465,110.32377500000001,10.50351250772807,52,73,84,55.465,110.32377500000001,10.50351250772807,54,75,86,6.422124999999999,5.422124999999999,41117.69,34715.1975,34255.035,3075.76,37330.795,72045.9925,7625.575,22674.1,30346.575,32.95264786882869
6400,2,lt_m2_c128_fold,78,ks_lowref,400,6400.4925,6402.4925,53.465,110.32377500000001,10.50351250772807,52,73,84,55.465,110.32377500000001,10.50351250772807,54,75,86,6.422124999999999,5.422124999999999,41117.69,34715.1975,34640.05,3075.76,37715.81,72431.0075,7544.325,21244.175,28841.325,34.672470838284994
6400,2,lt_m2_c128_fold,79,ks_random,400,6400.4925,6402.4925,53.465,110.32377500000001,10.50351250772807,52,73,84,55.465,110.32377500000001,10.50351250772807,54,75,86,6.422124999999999,5.422124999999999,41117.69,34715.1975,34473.36,3075.76,37549.12,72264.3175,7583.425,21272.775,28894.5,34.60866254823582
6400,2,lt_m2_c128_fold,94,hyb_lowref10,400,6400.4925,6402.4925,58.58,117.04860000000001,10.818900128941019,57,78,91,60.58,117.04860000000001,10.818900128941019,59,80,93,6.422124999999999,5.422124999999999,41117.69,34715.1975,34312.0775,3665.825,37977.9025,72693.1,7979.85,1734.8,9759.5,102.4642655873764
6400,2,lt_m2_c128_fold,99,hyb_rqbeam,400,6400.4925,6402.4925,53.7075,110.65694375,10.519360424949799,52,73,84,55.7075,110.65694375,10.519360424949799,54,75,86,6.422124999999999,5.422124999999999,41117.69,34715.1975,34618.205,3102.5675,37720.7725,72435.97,7273.3,83367.9,90688.9,11.026707788935582
6400,2,lt_m2_c192,0,default,400,6400.4925,6402.4925,61.56,97.4764,9.873013724289054,60,78,93,63.56,97.4764,9.873013724289054,62,80,95,5.8628,4.8628,37536.6225,31134.13,30813.78,4010.23,34824.01,65958.14,10101.35,1409.1,11548.875,86.58852052689114
6400,2,lt_m2_c192,7,random_tie,400,6400.4925,6402.4925,61.4825,96.45469375,9.821135054055615,60,78,91,63.4825,96.45469375,9.821135054055615,62,80,93,5.8628,4.8628,37536.6225,31134.13,30814.3875,3999.5175,34813.905,65948.035,9913.4,1542.75,11510.3,86.87870863487485
6400,2,lt_m2_c192,10,raptorq_d2cc,400,6400.4925,6402.4925,56.6875,98.19484375,9.909331145440644,55,74,87,58.6875,98.19484375,9.909331145440644,57,76,89,5.8628,4.8628,37536.6225,31134.13,31081.5125,3425.0425,34506.555,65640.685,8690.725,3907.1,12634.975,79.14538809930372
6400,2,lt_m2_c192,18,rqd2_default,400,6400.4925,6402.4925,56.6875,98.19484375,9.909331145440644,55,74,87,58.6875,98.19484375,9.909331145440644,57,76,89,5.8628,4.8628,37536.6225,31134.13,30868.11,3425.0425,34293.1525,65427.2825,9397.5,4358.075,13800.025,72.4636368412376
6400,2,lt_m2_c192,19,rqd2_minfill,400,6400.4925,6402.4925,56.6875,98.19484375,9.909331145440644,55,74,87,58.6875,98.19484375,9.909331145440644,57,76,89,5.8628,4.8628,37536.6225,31134.13,31076.465,3425.0425,34501.5075,65635.6375,8743.75,15561.875,24345.05,41.076111981696485
6400,2,lt_m2_c192,29,top16_lowref,400,6400.4925,6402.4925,62.9,100.42,10.020977996183806,62,81,91,64.9,100.42,10.020977996183806,64,83,93,5.8628,4.8628,37536.6225,31134.13,30900.595,4182.63,35083.225,66217.355,9060.4,1880.8,10987.325,91.01396381739868
6400,2,lt_m2_c192,40,rqcc_lowref,400,6400.4925,6402.4925,56.6875,98.19484375,9.909331145440644,55,74,87,58.6875,98.19484375,9.909331145440644,57,76,89,5.8628,4.8628,37536.6225,31134.13,31081.5125,3425.0425,34506.555,65640.685,8270.35,3888.35,12194.95,82.00115621630265
6400,2,lt_m2_c192,42,rqcc_dup,400,6400.4925,6402.4925,56.6875,98.19484375,9.909331145440644,55,74,87,58.6875,98.19484375,9.909331145440644,57,76,89,5.8628,4.8628,37536.6225,31134.13,30869.0,3425.0425,34294.0425,65428.1725,8373.65,16756.8,25169.375,39.7308236696382
6400,2,lt_m2_c192,43,rqcc_ratio,400,6400.4925,6402.4925,56.6875,98.19484375,9.909331145440644,55,74,87,58.6875,98.19484375,9.909331145440644,57,76,89,5.8628,4.8628,37536.6225,31134.13,31030.44,3425.0425,34455.4825,65589.6125,9036.3,17773.275,26859.625,37.230601693061615
6400,2,lt_m2_c192,75,ks_boundary_min,400,6400.4925,6402.4925,56.6875,98.19484375,9.909331145440644,55,74,87,58.6875,98.19484375,9.909331145440644,57,76,89,5.8628,4.8628,37536.6225,31134.13,31034.9225,3425.0425,34459.965,65594.095,9680.3,17490.375,27217.2,36.741472304278176
6400,2,lt_m2_c192,76,ks_boundary_max,400,6400.4925,6402.4925,56.6875,98.19484375,9.909331145440644,55,74,87,58.6875,98.19484375,9.909331145440644,57,76,89,5.8628,4.8628,37536.6225,31134.13,30829.21,3425.0425,34254.2525,65388.38250000001,9283.35,17793.975,27129.4,36.86038025168268
6400,2,lt_m2_c192,78,ks_lowref,400,6400.4925,6402.4925,56.6875,98.19484375,9.909331145440644,55,74,87,58.6875,98.19484375,9.909331145440644,57,76,89,5.8628,4.8628,37536.6225,31134.13,31081.52,3425.0425,34506.5625,65640.6925,9090.375,16048.7,25183.025,39.709288300353116
6400,2,lt_m2_c192,79,ks_random,400,6400.4925,6402.4925,56.6875,98.19484375,9.909331145440644,55,74,87,58.6875,98.19484375,9.909331145440644,57,76,89,5.8628,4.8628,37536.6225,31134.13,30974.075,3425.0425,34399.1175,65533.2475,9200.5,16131.4,25378.05,39.40413073502496
6400,2,lt_m2_c192,94,hyb_lowref10,400,6400.4925,6402.4925,61.23,97.45209999999999,9.871783020305905,60,78,93,63.23,97.45209999999999,9.871783020305905,62,80,95,5.8628,4.8628,37536.6225,31134.13,30866.525,3969.025,34835.55,65969.68000000001,9536.75,1872.0,11460.2,87.25851206785221
6400,2,lt_m2_c192,99,hyb_rqbeam,400,6400.4925,6402.4925,56.815,98.020775,9.900544176963203,55,74,87,58.815,98.020775,9.900544176963203,57,76,89,5.8628,4.8628,37536.6225,31134.13,31049.88,3439.595,34489.475,65623.605,9292.9,98549.525,107909.075,9.26706118090624
6400,2,lt_m2_c256,0,default,400,6400.4925,6402.4925,59.815,89.105775,9.439585531155485,59,76,85,61.815,89.105775,9.439585531155485,61,78,87,6.1271,5.1271,39228.4925,32826.0,32469.87,3786.57,36256.44,69082.44,11984.675,1442.7,13484.6,74.15866989009685
6400,2,lt_m2_c256,7,random_tie,400,6400.4925,6402.4925,59.8425,88.69769375,9.417945304045888,59,76,87,61.8425,88.69769375,9.417945304045888,61,78,89,6.1271,5.1271,39228.4925,32826.0,32469.6425,3789.5075,36259.15,69085.15,12000.575,1621.125,13677.675,73.11184101099055
6400,2,lt_m2_c256,10,raptorq_d2cc,400,6400.4925,6402.4925,54.6975,87.62599374999999,9.360875693544916,53,72,81,56.6975,87.62599374999999,9.360875693544916,55,74,83,6.1271,5.1271,39228.4925,32826.0,32766.7625,3188.8375,35955.6,68781.6,11497.3,4521.775,16078.825,62.193599345723335
6400,2,lt_m2_c256,18,rqd2_default,400,6400.4925,6402.4925,54.6975,87.62599374999999,9.360875693544916,53,72,81,56.6975,87.62599374999999,9.360875693544916,55,74,83,6.1271,5.1271,39228.4925,32826.0,32528.03,3188.8375,35716.8675,68542.8675,11676.85,4491.95,16220.275,61.651235876087185
6400,2,lt_m2_c256,19,rqd2_minfill,400,6400.4925,6402.4925,54.6975,87.62599374999999,9.360875693544916,53,72,81,56.6975,87.62599374999999,9.360875693544916,55,74,83,6.1271,5.1271,39228.4925,32826.0,32759.0675,3188.8375,35947.905,68773.905,10872.8,18767.275,29704.1,33.66538625980925
6400,2,lt_m2_c256,29,top16_lowref,400,6400.4925,6402.4925,61.1925,89.59544375,9.46548697902015,60,77,86,63.1925,89.59544375,9.46548697902015,62,79,88,6.1271,5.1271,39228.4925,32826.0,32567.385,3956.5025,36523.8875,69349.8875,11069.95,1894.6,13007.8,76.87695075262535
6400,2,lt_m2_c256,40,rqcc_lowref,400,6400.4925,6402.4925,54.6975,87.62599374999999,9.360875693544916,53,72,81,56.6975,87.62599374999999,9.360875693544916,55,74,83,6.1271,5.1271,39228.4925,32826.0,32766.765,3188.8375,35955.6025,68781.60250000001,10913.075,4399.375,15353.775,65.130562353558
6400,2,lt_m2_c256,42,rqcc_dup,400,6400.4925,6402.4925,54.6975,87.62599374999999,9.360875693544916,53,72,81,56.6975,87.62599374999999,9.360875693544916,55,74,83,6.1271,5.1271,39228.4925,32826.0,32529.3025,3188.8375,35718.14,68544.14,10966.925,21562.05,32589.575,30.684659127957328
6400,2,lt_m2_c256,43,rqcc_ratio,400,6400.4925,6402.4925,54.6975,87.62599374999999,9.360875693544916,53,72,81,56.6975,87.62599374999999,9.360875693544916,55,74,83,6.1271,5.1271,39228.4925,32826.0,32714.1175,3188.8375,35902.955,68728.955,10873.2,19853.3,30771.9,32.497180869559564
6400,2,lt_m2_c256,75,ks_boundary_min,400,6400.4925,6402.4925,54.6975,87.62599374999999,9.360875693544916,53,72,81,56.6975,87.62599374999999,9.360875693544916,55,74,83,6.1271,5.1271,39228.4925,32826.0,32720.0575,3188.8375,35908.895,68734.89499999999,11125.525,20062.4,31233.025,32.017391847251425
6400,2,lt_m2_c256,76,ks_boundary_max,400,6400.4925,6402.4925,54.6975,87.62599374999999,9.360875693544916,53,72,81,56.6975,87.62599374999999,9.360875693544916,55,74,83,6.1271,5.1271,39228.4925,32826.0,32481.6875,3188.8375,35670.525,68496.525,11478.15,21627.075,33157.2,30.159362069173515
6400,2,lt_m2_c256,78,ks_lowref,400,6400.4925,6402.4925,54.6975,87.62599374999999,9.360875693544916,53,72,81,56.6975,87.62599374999999,9.360875693544916,55,74,83,6.1271,5.1271,39228.4925,32826.0,32766.7675,3188.8375,35955.605,68781.60500000001,10597.725,18755.975,29406.7,34.0058558083702
6400,2,lt_m2_c256,79,ks_random,400,6400.4925,6402.4925,54.6975,87.62599374999999,9.360875693544916,53,72,81,56.6975,87.62599374999999,9.360875693544916,55,74,83,6.1271,5.1271,39228.4925,32826.0,32643.7125,3188.8375,35832.55,68658.55,10943.775,19233.175,30222.225,33.08823225291983
6400,2,lt_m2_c256,94,hyb_lowref10,400,6400.4925,6402.4925,59.37,90.2331,9.499110484671709,58,77,85,61.37,90.2331,9.499110484671709,60,79,87,6.1271,5.1271,39228.4925,32826.0,32531.75,3733.77,36265.52,69091.51999999999,12033.525,1803.025,13877.475,72.05921826557065
6400,2,lt_m2_c256,99,hyb_rqbeam,400,6400.4925,6402.4925,54.8525,87.74074375000001,9.367002922493405,53,72,81,56.8525,87.74074375000001,9.367002922493405,55,74,83,6.1271,5.1271,39228.4925,32826.0,32729.505,3206.2425,35935.7475,68761.7475,9299.925,74590.575,83936.8,11.913725564948866
6400,2,lt_m2_c256_fold,0,default,400,6400.4925,6402.4925,55.515,89.224775,9.445886670927193,54,73,85,57.515,89.224775,9.445886670927193,56,75,87,7.071125,6.071125,45272.8,38870.3075,38372.7275,3282.17,41654.8975,80525.205,8981.075,951.7,9961.825,100.38321291530417
6400,2,lt_m2_c256_fold,7,random_tie,400,6400.4925,6402.4925,55.5075,89.16994375,9.442983837220098,54,72,84,57.5075,89.16994375,9.442983837220098,56,74,86,7.071125,6.071125,45272.8,38870.3075,38372.655,3281.2675,41653.9225,80524.23000000001,9390.475,1148.65,10569.925,94.60805067207194
6400,2,lt_m2_c256_fold,10,raptorq_d2cc,400,6400.4925,6402.4925,49.7025,84.57899375,9.196683845278145,48,66,80,51.7025,84.57899375,9.196683845278145,50,68,82,7.071125,6.071125,45272.8,38870.3075,38780.1575,2654.3225,41434.48,80304.7875,9271.05,3893.125,13193.3,75.79604799405759
6400,2,lt_m2_c256_fold,18,rqd2_default,400,6400.4925,6402.4925,49.7025,84.57899375,9.196683845278145,48,66,80,51.7025,84.57899375,9.196683845278145,50,68,82,7.071125,6.071125,45272.8,38870.3075,38445.475,2654.3225,41099.7975,79970.10500000001,9388.05,3956.75,13375.225,74.76509740957628
6400,2,lt_m2_c256_fold,19,rqd2_minfill,400,6400.4925,6402.4925,49.7025,84.57899375,9.196683845278145,48,66,80,51.7025,84.57899375,9.196683845278145,50,68,82,7.071125,6.071125,45272.8,38870.3075,38755.22,2654.3225,41409.5425,80279.85,8912.825,22904.8,31845.95,31.40116718138413
6400,2,lt_m2_c256_fold,29,top16_lowref,400,6400.4925,6402.4925,57.1575,87.46269375,9.352149151398303,56,74,86,59.1575,87.46269375,9.352149151398303,58,76,88,7.071125,6.071125,45272.8,38870.3075,38496.27,3468.7575,41965.0275,80835.33499999999,9537.275,1697.825,11267.25,88.75280126028977
6400,2,lt_m2_c256_fold,40,rqcc_lowref,400,6400.4925,6402.4925,49.7025,84.57899375,9.196683845278145,48,66,80,51.7025,84.57899375,9.196683845278145,50,68,82,7.071125,6.071125,45272.8,38870.3075,38780.1575,2654.3225,41434.48,80304.7875,9360.375,4166.65,13557.125,73.76195174124307
6400,2,lt_m2_c256_fold,42,rqcc_dup,400,6400.4925,6402.4925,49.7025,84.57899375,9.196683845278145,48,66,80,51.7025,84.57899375,9.196683845278145,50,68,82,7.071125,6.071125,45272.8,38870.3075,38447.1275,2654.3225,41101.45,79971.7575,9328.3,25743.35,35103.475,28.487208175259003
6400,2,lt_m2_c256_fold,43,rqcc_ratio,400,6400.4925,6402.4925,49.7025,84.57899375,9.196683845278145,48,66,80,51.7025,84.57899375,9.196683845278145,50,68,82,7.071125,6.071125,45272.8,38870.3075,38718.4125,2654.3225,41372.735,80243.04250000001,9104.275,25443.15,34577.24999999999,28.920749915045302
6400,2,lt_m2_c256_fold,75,ks_boundary_min,400,6400.4925,6402.4925,49.7025,84.57899375,9.196683845278145,48,66,80,51.7025,84.57899375,9.196683845278145,50,68,82,7.071125,6.071125,45272.8,38870.3075,38736.6075,2654.3225,41390.93,80261.2375,9782.6,27066.025,36882.275,27.11329493638882
6400,2,lt_m2_c256_fold,76,ks_boundary_max,400,6400.4925,6402.4925,49.7025,84.57899375,9.196683845278145,48,66,80,51.7025,84.57899375,9.196683845278145,50,68,82,7.071125,6.071125,45272.8,38870.3075,38363.4075,2654.3225,41017.73,79888.0375,9386.5,26119.95,35538.275,28.138675836123166
6400,2,lt_m2_c256_fold,78,ks_lowref,400,6400.4925,6402.4925,49.7025,84.57899375,9.196683845278145,48,66,80,51.7025,84.57899375,9.196683845278145,50,68,82,7.071125,6.071125,45272.8,38870.3075,38780.155,2654.3225,41434.4775,80304.785,9644.9,25840.5,35517.825,28.154877163790296
